week_start,sku_code,territory,distributor_id,primary_sales_units,primary_sales_value
2026-02-03,HC-008,Patna,PAT-D2,146,21790.5
2026-02-03,HC-008,Pune,PUN-D2,192,28656.0
2026-02-03,MG-001,Bengaluru,BEN-D1,953,39311.25
2026-02-03,MG-001,Chennai,CHE-D1,1004,41415.0
2026-02-03,MG-001,Delhi,DEL-D2,1259,51933.75
2026-02-03,MG-001,Hyderabad,HYD-D2,1133,46736.25
2026-02-03,MG-001,Jaipur,JAI-D2,907,37413.75
2026-02-03,MG-001,Lucknow,LUC-D1,632,26070.0
2026-02-03,MG-001,Mumbai,MUM-D1,NA,46159.0
2026-02-03,MG-001,Patna,PAT-D1,903,37248.75
2026-02-03,MG-001,Pune,PUN-D1,1162,47932.5
2026-02-03,MG-002,Ahmedabad,AHM-D1,1262,52057.5
2026-02-03,MG-002,Bengaluru,BEN-D2,1112,45870.0
2026-02-03,MG-002,Chennai,CHE-D1,1322,54532.5
2026-02-03,MG-002,Hyderabad,HYD-D1,1149,47396.25
2026-02-03,MG-002,Jaipur,JAI-D2,-1,29906.25
2026-02-03,MG-002,Kolkata,KOL-D2,1345,55481.0
2026-02-03,MG-002,Mumbai,MUM-D1,1243,51274.0
2026-02-03,MG-002,Patna,PAT-D2,906,37372.5
2026-02-03,MG-002,Pune,PUN-D1,1392,57420.0
2026-02-03,MG-003,Ahmedabad,AHM-D1,1112,45870.0
2026-02-03,MG-003,Bengaluru,BEN-D1,1291,53254.0
2026-02-03,MG-003,Delhi,DEL-D1,1207,49788.75
2026-02-03,MG-003,Guwahati,GUW-D1,712,29370.0
2026-02-03,MG-003,Jaipur,JAI-D2,623,25698.75
2026-02-03,MG-003,Kolkata,KOL-D2,1185,48881.25
2026-02-03,MG-003,Lucknow,LUC-D2,809,33371.25
2026-02-03,MG-003,Mumbai,MUM-D1,1356,55935.0
2026-02-03,MG-003,Patna,PAT-D2,665,27431.25
2026-02-03,MG-004,Ahmedabad,AHM-D1,1297,53501.25
2026-02-03,MG-004,Bengaluru,BEN-D1,1201,49541.0
2026-02-03,MG-004,Chennai,CHE-D1,#N/A,45581.25
2026-02-03,MG-004,Guwahati,GUW-D2,764,31515.0
2026-02-03,MG-004,Kolkata,KOL-D2,1272,52470.0
2026-02-03,MG-004,Lucknow,LUC-D2,774,31928.0
2026-02-03,MG-004,Mumbai,MUM-D2,1311,54078.75
2026-02-03,MG-004,Patna,PAT-D2,829,34196.0
2026-02-03,MG-004,Pune,PUN-D1,1388,57255.0
2026-02-03,MG-005,Bengaluru,BEN-D2,367,35782.5
2026-02-03,MG-005,Delhi,DEL-D1,593,57817.5
2026-02-03,MG-005,Guwahati,GUW-D2,286,27885.0
2026-02-03,MG-005,Jaipur,JAI-D1,369,35978.0
2026-02-03,MG-005,Lucknow,LUC-D1,390,38025.0
2026-02-03,MG-005,Mumbai,MUM-D2,425,41438.0
2026-02-03,MG-005,Patna,PAT-D2,287,27982.5
2026-02-03,MG-006,Bengaluru,BEN-D2,480,46800.0
2026-02-03,MG-006,Delhi,DEL-D2,452,44070.0
2026-02-03,MG-006,Jaipur,JAI-D1,399,38902.5
2026-02-03,MG-006,Kolkata,KOL-D1,529,51577.5
2026-02-03,MG-006,Mumbai,MUM-D2,,42705.0
2026-02-03,MG-006,Patna,PAT-D2,300,29250.0
2026-02-03,MG-006,Pune,PUN-D1,611,59572.5
2026-02-03,MG-007,Bengaluru,BEN-D1,197,36937.5
2026-02-03,MG-007,Delhi,DEL-D1,200,37500.0
2026-02-03,MG-007,Hyderabad,HYD-D1,214,40125.0
2026-02-03,MG-007,Jaipur,JAI-D2,108,20250.0
2026-02-03,MG-007,Mumbai,MUM-D1,200,37500.0
2026-02-03,MG-008,Bengaluru,BEN-D2,191,35812.5
2026-02-03,MG-008,Chennai,CHE-D1,182,34125.0
2026-02-03,MG-008,Jaipur,JAI-D1,123,23062.5
2026-02-03,MG-008,Lucknow,LUC-D2,152,28500.0
2026-02-03,MG-008,Mumbai,MUM-D2,212,39750.0
2026-02-03,MG-009,Chennai,CHE-D2,160,30000.0
2026-02-03,MG-009,Guwahati,GUW-D1,131,24562.5
2026-02-03,MG-009,Jaipur,JAI-D1,137,25687.5
2026-02-03,MG-009,Kolkata,KOL-D1,215,40312.5
2026-02-03,MG-009,Mumbai,MUM-D2,157,29438.0
2026-02-03,MM-001,Ahmedabad,AHM-D1,1368,5130.0
2026-02-03,MM-001,Bengaluru,BEN-D1,1087,4076.25
2026-02-03,MM-001,Chennai,CHE-D1,953,3574.0
2026-02-03,MM-001,Delhi,DEL-D2,1394,5227.5
2026-02-03,MM-001,Guwahati,GUW-D1,663,2486.25
2026-02-03,MM-001,Hyderabad,HYD-D2,1393,5223.75
2026-02-03,MM-001,Jaipur,JAI-D2,843,3161.25
2026-02-03,MM-001,Patna,PAT-D2,893,3348.75
2026-02-03,MM-001,Pune,PUN-D2,1126,4222.5
2026-02-03,MM-002,Bengaluru,BEN-D2,1120,4200.0
2026-02-03,MM-002,Chennai,CHE-D2,1264,4740.0
2026-02-03,MM-002,Guwahati,GUW-D2,784,2940.0
2026-02-03,MM-002,Hyderabad,HYD-D1,1207,4526.0
2026-02-03,MM-002,Jaipur,JAI-D1,720,2700.0
2026-02-03,MM-002,Kolkata,KOL-D2,1218,4568.0
2026-02-03,MM-002,Mumbai,MUM-D2,998,3742.5
2026-02-03,MM-002,Patna,PAT-D2,9999,2647.5
2026-02-03,MM-002,Pune,PUN-D2,1258,4717.5
2026-02-03,MM-003,Ahmedabad,AHM-D2,1377,5163.75
2026-02-03,MM-003,Bengaluru,BEN-D2,1222,4582.5
2026-02-03,MM-003,Chennai,CHE-D2,1149,4308.75
2026-02-03,MM-003,Delhi,DEL-D1,#N/A,5261.25
2026-02-03,MM-003,Guwahati,GUW-D2,673,2523.75
2026-02-03,MM-003,Hyderabad,HYD-D2,1331,4991.25
2026-02-03,MM-003,Jaipur,JAI-D1,626,2347.5
2026-02-03,MM-003,Mumbai,MUM-D2,1120,4200.0
2026-02-03,MM-003,Patna,PAT-D2,754,2827.5
2026-02-03,MM-004,Ahmedabad,AHM-D1,1051,3941.0
2026-02-03,MM-004,Bengaluru,BEN-D1,1000,3750.0
2026-02-03,MM-004,Chennai,CHE-D2,1297,4863.75
2026-02-03,MM-004,Delhi,DEL-D2,1065,3993.75
2026-02-03,MM-004,Hyderabad,HYD-D2,981,3678.75
2026-02-03,MM-004,Jaipur,JAI-D1,616,2310.0
2026-02-03,MM-004,Kolkata,KOL-D1,1292,4845.0
2026-02-03,MM-004,Lucknow,LUC-D1,828,3105.0
2026-02-03,MM-004,Patna,PAT-D1,757,2838.75
2026-02-03,MM-005,Ahmedabad,AHM-D1,977,7327.5
2026-02-03,MM-005,Bengaluru,BEN-D2,1262,9465.0
2026-02-03,MM-005,Chennai,CHE-D2,1308,9810.0
2026-02-03,MM-005,Delhi,DEL-D1,1000,7500.0
2026-02-03,MM-005,Hyderabad,HYD-D1,1363,10222.0
2026-02-03,MM-005,Jaipur,JAI-D2,765,5737.5
2026-02-03,MM-005,Kolkata,KOL-D1,1072,8040.0
2026-02-03,MM-005,Mumbai,MUM-D2,1021,7657.5
2026-02-03,MM-005,Patna,PAT-D1,703,5272.5
2026-02-03,MM-006,Ahmedabad,AHM-D2,1267,9502.5
2026-02-03,MM-006,Delhi,DEL-D1,1351,10132.0
2026-02-03,MM-006,Guwahati,GUW-D1,658,4935.0
2026-02-03,MM-006,Jaipur,JAI-D1,784,5880.0
2026-02-03,MM-006,Kolkata,KOL-D2,1307,9802.0
2026-02-03,MM-006,Lucknow,LUC-D2,728,5460.0
2026-02-03,MM-006,Mumbai,MUM-D2,990,7425.0
2026-02-03,MM-006,Patna,PAT-D2,743,5572.5
2026-02-03,MM-006,Pune,PUN-D1,1164,8730.0
2026-02-03,MM-007,Ahmedabad,AHM-D1,1153,8648.0
2026-02-03,MM-007,Bengaluru,BEN-D1,1032,7740.0
2026-02-03,MM-007,Chennai,CHE-D1,1072,8040.0
2026-02-03,MM-007,Delhi,DEL-D2,1303,9772.5
2026-02-03,MM-007,Guwahati,GUW-D1,894,6705.0
2026-02-03,MM-007,Hyderabad,HYD-D2,1020,7650.0
2026-02-03,MM-007,Kolkata,KOL-D2,1145,8587.5
2026-02-03,MM-007,Lucknow,LUC-D2,907,6802.0
2026-02-03,MM-007,Patna,PAT-D2,720,5400.0
2026-02-03,MM-008,Bengaluru,BEN-D2,1173,8797.5
2026-02-03,MM-008,Chennai,CHE-D1,1222,9165.0
2026-02-03,MM-008,Delhi,DEL-D2,1162,8715.0
2026-02-03,MM-008,Guwahati,GUW-D2,817,6128.0
2026-02-03,MM-008,Hyderabad,HYD-D2,941,7057.5
2026-02-03,MM-008,Kolkata,KOL-D1,1292,9690.0
2026-02-03,MM-008,Lucknow,LUC-D2,-1,6360.0
2026-02-03,MM-008,Patna,PAT-D1,,5340.0
2026-02-03,MM-008,Pune,PUN-D1,1376,10320.0
2026-02-03,MM-009,Ahmedabad,AHM-D2,445,10012.5
2026-02-03,MM-009,Guwahati,GUW-D1,339,7627.5
2026-02-03,MM-009,Hyderabad,HYD-D1,506,11385.0
2026-02-03,MM-009,Kolkata,KOL-D1,531,11947.5
2026-02-03,MM-009,Mumbai,MUM-D1,459,10327.5
2026-02-03,MM-009,Patna,PAT-D1,291,6547.5
2026-02-03,MM-009,Pune,PUN-D1,535,12037.5
2026-02-03,MM-010,Ahmedabad,AHM-D1,418,9405.0
2026-02-03,MM-010,Delhi,DEL-D1,451,10147.5
2026-02-03,MM-010,Guwahati,GUW-D2,273,6142.5
2026-02-03,MM-010,Hyderabad,HYD-D1,508,11430.0
2026-02-03,MM-010,Jaipur,JAI-D1,387,8707.5
2026-02-03,MM-010,Lucknow,LUC-D1,321,7222.5
2026-02-03,MM-010,Pune,PUN-D2,427,9608.0
2026-02-03,NB-001,Ahmedabad,AHM-D2,529,9918.75
2026-02-03,NB-001,Bengaluru,BEN-D2,429,8043.75
2026-02-03,NB-001,Delhi,DEL-D1,560,10500.0
2026-02-03,NB-001,Guwahati,GUW-D1,339,6356.25
2026-02-03,NB-001,Hyderabad,HYD-D2,486,9112.0
2026-02-03,NB-001,Jaipur,JAI-D2,279,5231.0
2026-02-03,NB-001,Lucknow,LUC-D2,306,5737.5
2026-02-03,NB-001,Mumbai,MUM-D2,418,7837.5
2026-02-03,NB-001,Pune,PUN-D1,565,10593.75
2026-02-03,NB-002,Ahmedabad,AHM-D2,609,11418.75
2026-02-03,NB-002,Bengaluru,BEN-D2,468,8775.0
2026-02-03,NB-002,Delhi,DEL-D2,520,9750.0
2026-02-03,NB-002,Hyderabad,HYD-D1,426,7987.5
2026-02-03,NB-002,Jaipur,JAI-D2,394,7387.5
2026-02-03,NB-002,Kolkata,KOL-D1,502,9412.5
2026-02-03,NB-002,Lucknow,LUC-D2,331,6206.25
2026-02-03,NB-002,Mumbai,MUM-D2,458,8587.5
2026-02-03,NB-002,Patna,PAT-D1,401,7518.75
2026-02-03,NB-002,Pune,PUN-D1,419,7856.25
2026-02-03,NB-003,Ahmedabad,AHM-D1,439,8231.25
2026-02-03,NB-003,Bengaluru,BEN-D2,463,8681.25
2026-02-03,NB-003,Chennai,CHE-D2,-1,11587.5
2026-02-03,NB-003,Delhi,DEL-D2,586,10987.5
2026-02-03,NB-003,Jaipur,JAI-D1,305,5718.75
2026-02-03,NB-003,Kolkata,KOL-D1,605,11344.0
2026-02-03,NB-003,Lucknow,LUC-D2,316,5925.0
2026-02-03,NB-003,Mumbai,MUM-D2,561,10518.75
2026-02-03,NB-003,Patna,PAT-D2,320,6000.0
2026-02-03,NB-003,Pune,PUN-D2,526,9862.5
2026-02-03,NB-004,Ahmedabad,AHM-D1,537,16110.0
2026-02-03,NB-004,Bengaluru,BEN-D2,566,16980.0
2026-02-03,NB-004,Delhi,DEL-D2,486,14580.0
2026-02-03,NB-004,Hyderabad,HYD-D1,440,13200.0
2026-02-03,NB-004,Jaipur,JAI-D1,335,10050.0
2026-02-03,NB-004,Lucknow,LUC-D2,378,11340.0
2026-02-03,NB-004,Mumbai,MUM-D2,501,15030.0
2026-02-03,NB-004,Patna,PAT-D1,371,11130.0
2026-02-03,NB-004,Pune,PUN-D1,437,13110.0
2026-02-03,NB-005,Ahmedabad,AHM-D2,529,15870.0
2026-02-03,NB-005,Bengaluru,BEN-D1,597,17910.0
2026-02-03,NB-005,Chennai,CHE-D2,533,15990.0
2026-02-03,NB-005,Delhi,DEL-D2,567,17010.0
2026-02-03,NB-005,Guwahati,GUW-D2,385,11550.0
2026-02-03,NB-005,Jaipur,JAI-D1,326,9780.0
2026-02-03,NB-005,Lucknow,LUC-D2,319,9570.0
2026-02-03,NB-005,Mumbai,MUM-D1,592,17760.0
2026-02-03,NB-005,Patna,PAT-D1,362,10860.0
2026-02-03,NB-005,Pune,PUN-D2,496,14880.0
2026-02-03,NB-006,Ahmedabad,AHM-D2,554,16620.0
2026-02-03,NB-006,Delhi,DEL-D2,551,16530.0
2026-02-03,NB-006,Hyderabad,HYD-D1,610,18300.0
2026-02-03,NB-006,Jaipur,JAI-D2,302,9060.0
2026-02-03,NB-006,Kolkata,KOL-D2,513,15390.0
2026-02-03,NB-006,Lucknow,LUC-D1,385,11550.0
2026-02-03,NB-006,Mumbai,MUM-D1,536,16080.0
2026-02-03,NB-006,Patna,PAT-D1,328,9840.0
2026-02-03,NB-006,Pune,PUN-D2,434,13020.0
2026-02-03,NB-007,Ahmedabad,AHM-D1,202,9090.0
2026-02-03,NB-007,Bengaluru,BEN-D2,218,9810.0
2026-02-03,NB-007,Delhi,DEL-D2,163,7335.0
2026-02-03,NB-007,Guwahati,GUW-D2,152,6840.0
2026-02-03,NB-007,Jaipur,JAI-D1,147,6615.0
2026-02-03,NB-007,Lucknow,LUC-D1,111,4995.0
2026-02-03,NB-007,Mumbai,MUM-D1,169,7605.0
2026-02-03,NB-007,Pune,PUN-D2,199,8955.0
2026-02-03,NB-008,Ahmedabad,AHM-D2,232,10440.0
2026-02-03,NB-008,Bengaluru,BEN-D2,198,8910.0
2026-02-03,NB-008,Chennai,CHE-D1,223,10035.0
2026-02-03,NB-008,Delhi,DEL-D1,203,9135.0
2026-02-03,NB-008,Jaipur,JAI-D2,145,6525.0
2026-02-03,NB-008,Lucknow,LUC-D1,,6480.0
2026-02-03,NB-008,Mumbai,MUM-D1,200,9000.0
2026-02-03,NB-008,Pune,PUN-D1,166,7470.0
2026-02-03,PF-001,Ahmedabad,AHM-D1,1110,37462.5
2026-02-03,PF-001,Bengaluru,BEN-D1,1058,35707.5
2026-02-03,PF-001,Chennai,CHE-D1,1192,40230.0
2026-02-03,PF-001,Hyderabad,HYD-D1,9999,44718.75
2026-02-03,PF-001,Jaipur,JAI-D2,762,25717.5
2026-02-03,PF-001,Kolkata,KOL-D1,1293,43638.75
2026-02-03,PF-001,Lucknow,LUC-D2,860,29025.0
2026-02-03,PF-001,Mumbai,MUM-D1,1294,43672.5
2026-02-03,PF-001,Patna,PAT-D1,904,30510.0
2026-02-03,PF-002,Ahmedabad,AHM-D2,9999,37631.0
2026-02-03,PF-002,Bengaluru,BEN-D1,1027,34661.25
2026-02-03,PF-002,Chennai,CHE-D1,1256,42390.0
2026-02-03,PF-002,Delhi,DEL-D2,1034,34897.5
2026-02-03,PF-002,Guwahati,GUW-D2,796,26865.0
2026-02-03,PF-002,Hyderabad,HYD-D2,1343,45326.25
2026-02-03,PF-002,Kolkata,KOL-D1,1300,43875.0
2026-02-03,PF-002,Lucknow,LUC-D1,831,28046.25
2026-02-03,PF-002,Mumbai,MUM-D2,964,32535.0
2026-02-03,PF-003,Ahmedabad,AHM-D2,1349,45528.75
2026-02-03,PF-003,Bengaluru,BEN-D1,1339,45191.25
2026-02-03,PF-003,Chennai,CHE-D1,1375,46406.25
2026-02-03,PF-003,Delhi,DEL-D2,1067,36011.25
2026-02-03,PF-003,Guwahati,GUW-D1,834,28147.5
2026-02-03,PF-003,Hyderabad,HYD-D1,956,32265.0
2026-02-03,PF-003,Jaipur,JAI-D2,676,22815.0
2026-02-03,PF-003,Mumbai,MUM-D2,988,33345.0
2026-02-03,PF-003,Pune,PUN-D1,1015,34256.0
2026-02-03,PF-004,Bengaluru,BEN-D1,590,37612.5
2026-02-03,PF-004,Chennai,CHE-D1,537,34233.75
2026-02-03,PF-004,Guwahati,GUW-D1,312,19890.0
2026-02-03,PF-004,Hyderabad,HYD-D1,547,34871.25
2026-02-03,PF-004,Kolkata,KOL-D2,567,36146.25
2026-02-03,PF-004,Lucknow,LUC-D2,340,21675.0
2026-02-03,PF-004,Patna,PAT-D1,338,21547.5
2026-02-03,PF-004,Pune,PUN-D2,503,32066.25
2026-02-03,PF-005,Guwahati,GUW-D1,359,22886.25
2026-02-03,PF-005,Hyderabad,HYD-D1,470,29962.5
2026-02-03,PF-005,Jaipur,JAI-D2,397,25308.75
2026-02-03,PF-005,Kolkata,KOL-D2,564,35955.0
2026-02-03,PF-005,Mumbai,MUM-D1,468,29835.0
2026-02-03,PF-005,Patna,PAT-D2,287,18296.0
2026-02-03,PF-005,Pune,PUN-D2,577,36783.75
2026-02-03,PF-006,Ahmedabad,AHM-D1,430,27412.5
2026-02-03,PF-006,Bengaluru,BEN-D1,543,34616.25
2026-02-03,PF-006,Delhi,DEL-D1,611,38951.25
2026-02-03,PF-006,Guwahati,GUW-D1,282,17977.5
2026-02-03,PF-006,Jaipur,JAI-D2,301,19188.75
2026-02-03,PF-006,Lucknow,LUC-D1,293,18678.75
2026-02-03,PF-006,Patna,PAT-D2,275,17531.25
2026-02-03,PF-007,Ahmedabad,AHM-D1,171,20520.0
2026-02-03,PF-007,Delhi,DEL-D2,196,23520.0
2026-02-03,PF-007,Jaipur,JAI-D1,107,12840.0
2026-02-03,PF-007,Mumbai,MUM-D2,198,23760.0
2026-02-03,PF-007,Patna,PAT-D2,121,14520.0
2026-02-03,PF-008,Ahmedabad,AHM-D1,223,26760.0
2026-02-03,PF-008,Chennai,CHE-D2,186,22320.0
2026-02-03,PF-008,Guwahati,GUW-D2,138,16560.0
2026-02-03,PF-008,Patna,PAT-D2,140,16800.0
2026-02-03,PF-008,Pune,PUN-D1,186,22320.0
2026-02-03,PF-009,Bengaluru,BEN-D1,189,22680.0
2026-02-03,PF-009,Delhi,DEL-D2,190,22800.0
2026-02-03,PF-009,Guwahati,GUW-D1,110,13200.0
2026-02-03,PF-009,Lucknow,LUC-D2,134,16080.0
2026-02-03,PF-009,Pune,PUN-D2,191,22920.0
2026-02-03,SC-001,Ahmedabad,AHM-D2,1053,35538.75
2026-02-03,SC-001,Bengaluru,BEN-D2,1348,45495.0
2026-02-03,SC-001,Chennai,CHE-D1,NA,35066.25
2026-02-03,SC-001,Delhi,DEL-D1,1358,45832.5
2026-02-03,SC-001,Guwahati,GUW-D2,516,17415.0
2026-02-03,SC-001,Hyderabad,HYD-D2,1204,40635.0
2026-02-03,SC-001,Kolkata,KOL-D1,828,27945.0
2026-02-03,SC-001,Patna,PAT-D2,594,20047.5
2026-02-03,SC-001,Pune,PUN-D2,1191,40196.25
2026-02-03,SC-002,Ahmedabad,AHM-D1,1188,40095.0
2026-02-03,SC-002,Chennai,CHE-D2,946,31927.5
2026-02-03,SC-002,Guwahati,GUW-D2,459,15491.25
2026-02-03,SC-002,Hyderabad,HYD-D2,1313,44314.0
2026-02-03,SC-002,Jaipur,JAI-D2,742,25042.5
2026-02-03,SC-002,Kolkata,KOL-D2,920,31050.0
2026-02-03,SC-002,Mumbai,MUM-D1,1206,40702.0
2026-02-03,SC-002,Patna,PAT-D1,617,20823.75
2026-02-03,SC-002,Pune,PUN-D1,1116,37665.0
2026-02-03,SC-003,Bengaluru,BEN-D1,1120,37800.0
2026-02-03,SC-003,Chennai,CHE-D2,1394,47047.5
2026-02-03,SC-003,Delhi,DEL-D1,1332,44955.0
2026-02-03,SC-003,Guwahati,GUW-D2,535,18056.25
2026-02-03,SC-003,Hyderabad,HYD-D1,1092,36855.0
2026-02-03,SC-003,Jaipur,JAI-D2,877,29599.0
2026-02-03,SC-003,Kolkata,KOL-D1,-1,26730.0
2026-02-03,SC-003,Lucknow,LUC-D1,754,25447.5
2026-02-03,SC-003,Mumbai,MUM-D1,1147,38711.25
2026-02-03,SC-003,Patna,PAT-D1,580,19575.0
2026-02-03,SC-004,Ahmedabad,AHM-D2,580,36975.0
2026-02-03,SC-004,Chennai,CHE-D2,451,28751.25
2026-02-03,SC-004,Delhi,DEL-D1,508,32385.0
2026-02-03,SC-004,Guwahati,GUW-D2,199,12686.25
2026-02-03,SC-004,Hyderabad,HYD-D1,600,38250.0
2026-02-03,SC-004,Kolkata,KOL-D2,393,25053.75
2026-02-03,SC-004,Mumbai,MUM-D2,-1,33405.0
2026-02-03,SC-004,Patna,PAT-D2,287,18296.25
2026-02-03,SC-004,Pune,PUN-D2,498,31747.5
2026-02-03,SC-005,Ahmedabad,AHM-D2,529,33723.75
2026-02-03,SC-005,Chennai,CHE-D1,552,35190.0
2026-02-03,SC-005,Guwahati,GUW-D2,246,15682.0
2026-02-03,SC-005,Hyderabad,HYD-D1,463,29516.25
2026-02-03,SC-005,Kolkata,KOL-D2,408,26010.0
2026-02-03,SC-005,Lucknow,LUC-D2,297,18933.75
2026-02-03,SC-005,Patna,PAT-D2,197,12558.75
2026-02-03,SC-005,Pune,PUN-D1,540,34425.0
2026-02-03,SC-006,Bengaluru,BEN-D2,538,34298.0
2026-02-03,SC-006,Chennai,CHE-D1,468,29835.0
2026-02-03,SC-006,Guwahati,GUW-D2,258,16447.5
2026-02-03,SC-006,Hyderabad,HYD-D2,460,29325.0
2026-02-03,SC-006,Jaipur,JAI-D1,392,24990.0
2026-02-03,SC-006,Kolkata,KOL-D2,449,28623.75
2026-02-03,SC-006,Lucknow,LUC-D1,,22121.25
2026-02-03,SC-006,Patna,PAT-D2,279,17786.25
2026-02-03,SC-007,Ahmedabad,AHM-D2,199,23880.0
2026-02-03,SC-007,Guwahati,GUW-D2,96,11520.0
2026-02-03,SC-007,Hyderabad,HYD-D1,,24720.0
2026-02-03,SC-007,Kolkata,KOL-D2,156,18720.0
2026-02-03,SC-007,Patna,PAT-D1,84,10080.0
2026-02-03,SC-007,Pune,PUN-D2,234,28080.0
2026-02-03,SC-008,Ahmedabad,AHM-D1,193,23160.0
2026-02-03,SC-008,Chennai,CHE-D2,208,24960.0
2026-02-03,SC-008,Delhi,DEL-D1,170,20400.0
2026-02-03,SC-008,Guwahati,GUW-D1,82,9840.0
2026-02-03,SC-008,Hyderabad,HYD-D2,214,25680.0
2026-02-03,SC-008,Kolkata,KOL-D2,118,14160.0
2026-02-03,SC-008,Patna,PAT-D2,97,11640.0
2026-02-03,SC-009,Ahmedabad,AHM-D2,193,23160.0
2026-02-03,SC-009,Guwahati,GUW-D2,74,8880.0
2026-02-03,SC-009,Jaipur,JAI-D1,104,12480.0
2026-02-03,SC-009,Kolkata,KOL-D2,123,14760.0
2026-02-03,SC-009,Lucknow,LUC-D1,118,14160.0
2026-02-03,SC-009,Patna,PAT-D1,76,9120.0
2026-02-03,SK-001,Ahmedabad,AHM-D1,1284,4815.0
2026-02-03,SK-001,Bengaluru,BEN-D1,1308,4905.0
2026-02-03,SK-001,Chennai,CHE-D2,1246,4672.5
2026-02-03,SK-001,Delhi,DEL-D1,1399,5246.25
2026-02-03,SK-001,Hyderabad,HYD-D2,1062,3982.0
2026-02-03,SK-001,Jaipur,JAI-D2,625,2343.75
2026-02-03,SK-001,Lucknow,LUC-D1,870,3262.5
2026-02-03,SK-001,Mumbai,MUM-D2,1217,4563.75
2026-02-03,SK-001,Patna,PAT-D1,885,3318.75
2026-02-03,SK-002,Ahmedabad,AHM-D1,1271,4766.25
2026-02-03,SK-002,Bengaluru,BEN-D1,1256,4710.0
2026-02-03,SK-002,Chennai,CHE-D1,1042,3907.5
2026-02-03,SK-002,Hyderabad,HYD-D2,1050,3938.0
2026-02-03,SK-002,Jaipur,JAI-D1,668,2505.0
2026-02-03,SK-002,Kolkata,KOL-D2,946,3547.5
2026-02-03,SK-002,Lucknow,LUC-D2,620,2325.0
2026-02-03,SK-002,Patna,PAT-D1,640,2400.0
2026-02-03,SK-002,Pune,PUN-D1,1372,5145.0
2026-02-03,SK-003,Ahmedabad,AHM-D2,1260,4725.0
2026-02-03,SK-003,Delhi,DEL-D2,1019,3821.25
2026-02-03,SK-003,Guwahati,GUW-D2,862,3232.0
2026-02-03,SK-003,Hyderabad,HYD-D1,1263,4736.25
2026-02-03,SK-003,Jaipur,JAI-D1,624,2340.0
2026-02-03,SK-003,Kolkata,KOL-D2,1384,5190.0
2026-02-03,SK-003,Mumbai,MUM-D2,976,3660.0
2026-02-03,SK-003,Patna,PAT-D2,874,3278.0
2026-02-03,SK-003,Pune,PUN-D1,1186,4447.5
2026-02-03,SK-004,Bengaluru,BEN-D2,1101,8257.5
2026-02-03,SK-004,Chennai,CHE-D1,1359,10192.5
2026-02-03,SK-004,Guwahati,GUW-D1,NA,5992.0
2026-02-03,SK-004,Hyderabad,HYD-D2,NA,9472.5
2026-02-03,SK-004,Jaipur,JAI-D1,714,5355.0
2026-02-03,SK-004,Kolkata,KOL-D2,1071,8032.5
2026-02-03,SK-004,Mumbai,MUM-D2,1186,8895.0
2026-02-03,SK-004,Patna,PAT-D2,836,6270.0
2026-02-03,SK-004,Pune,PUN-D1,1076,8070.0
2026-02-03,SK-005,Ahmedabad,AHM-D2,,8617.5
2026-02-03,SK-005,Bengaluru,BEN-D2,1019,7642.5
2026-02-03,SK-005,Guwahati,GUW-D1,832,6240.0
2026-02-03,SK-005,Hyderabad,HYD-D1,1291,9682.5
2026-02-03,SK-005,Kolkata,KOL-D2,1246,9345.0
2026-02-03,SK-005,Lucknow,LUC-D2,778,5835.0
2026-02-03,SK-005,Mumbai,MUM-D1,1071,8032.0
2026-02-03,SK-005,Patna,PAT-D1,679,5092.5
2026-02-03,SK-005,Pune,PUN-D2,964,7230.0
2026-02-03,SK-006,Ahmedabad,AHM-D2,990,7425.0
2026-02-03,SK-006,Bengaluru,BEN-D2,1291,9682.5
2026-02-03,SK-006,Guwahati,GUW-D1,752,5640.0
2026-02-03,SK-006,Hyderabad,HYD-D1,1125,8437.5
2026-02-03,SK-006,Jaipur,JAI-D1,732,5490.0
2026-02-03,SK-006,Lucknow,LUC-D2,721,5407.5
2026-02-03,SK-006,Mumbai,MUM-D2,1142,8565.0
2026-02-03,SK-006,Patna,PAT-D1,798,5985.0
2026-02-03,SK-006,Pune,PUN-D1,1304,9780.0
2026-02-03,SK-007,Ahmedabad,AHM-D2,944,7080.0
2026-02-03,SK-007,Bengaluru,BEN-D2,1313,9847.5
2026-02-03,SK-007,Chennai,CHE-D1,,9652.5
2026-02-03,SK-007,Guwahati,GUW-D1,683,5122.5
2026-02-03,SK-007,Hyderabad,HYD-D1,,9307.5
2026-02-03,SK-007,Jaipur,JAI-D2,862,6465.0
2026-02-03,SK-007,Kolkata,KOL-D2,1212,9090.0
2026-02-03,SK-007,Lucknow,LUC-D1,831,6232.5
2026-02-03,SK-007,Patna,PAT-D2,825,6187.5
2026-02-03,SK-008,Bengaluru,BEN-D1,603,13567.5
2026-02-03,SK-008,Chennai,CHE-D2,457,10282.5
2026-02-03,SK-008,Delhi,DEL-D1,423,9517.5
2026-02-03,SK-008,Guwahati,GUW-D2,294,6615.0
2026-02-03,SK-008,Kolkata,KOL-D2,561,12622.5
2026-02-03,SK-008,Mumbai,MUM-D1,427,9607.5
2026-02-03,SK-008,Pune,PUN-D2,552,12420.0
2026-02-03,SK-009,Ahmedabad,AHM-D1,605,13612.5
2026-02-03,SK-009,Bengaluru,BEN-D2,574,12915.0
